user_id,is_fake,login_time,session_duration,ip_address,device
user_2,1,2025-04-28 11:10:26.979488,129.42,149.108.72.73,MacOS
user_2,1,2025-04-30 20:14:06.885588,186.12,166.6.5.239,iOS
user_2,1,2025-05-18 06:55:34.790991,278.38,214.202.218.99,iOS
user_2,1,2025-05-02 08:50:31.903233,101.31,58.145.22.215,Android
user_2,1,2025-06-12 04:33:07.244121,36.76,105.191.67.46,MacOS
user_2,1,2025-06-27 11:18:37.891601,184.72,14.102.167.167,MacOS
user_2,1,2025-07-13 04:14:24.547798,41.12,192.194.82.243,MacOS
user_2,1,2025-04-17 22:41:03.235409,152.36,89.194.244.46,Android
user_2,1,2025-05-07 19:03:29.829720,183.74,13.181.32.102,iOS
user_2,1,2025-07-11 23:09:18.096955,202.99,111.255.123.3,Android
user_2,1,2025-05-16 03:20:01.687752,291.71,5.199.217.32,Android
user_2,1,2025-05-09 10:28:12.574757,209.31,136.30.219.218,iOS
user_2,1,2025-05-12 23:53:03.043323,296.82,214.73.29.149,Android
user_2,1,2025-06-07 01:56:36.888612,145.31,206.54.53.99,Windows
user_2,1,2025-04-19 09:45:05.863899,232.33,19.187.247.187,MacOS
user_2,1,2025-06-03 06:34:24.039567,220.7,179.143.188.38,Android
user_2,1,2025-04-30 21:34:31.024731,77.47,29.41.101.245,MacOS
user_2,1,2025-04-16 22:25:25.132351,140.5,161.67.120.184,Windows
user_2,1,2025-07-09 18:02:06.547768,207.84,197.124.32.108,iOS
user_2,1,2025-05-09 16:34:14.191158,204.25,72.220.210.48,MacOS
user_2,1,2025-07-10 07:11:58.847899,92.68,221.147.238.183,Android
user_2,1,2025-06-02 10:28:23.821446,88.65,63.113.184.198,MacOS
user_2,1,2025-05-23 14:01:12.184968,92.11,26.60.103.21,MacOS
user_2,1,2025-05-21 12:17:27.638293,36.12,138.109.122.134,MacOS
user_2,1,2025-05-04 22:19:57.977850,39.13,170.97.26.220,Windows
user_2,1,2025-05-16 22:22:05.288263,138.9,110.51.38.185,MacOS
user_2,1,2025-07-01 06:07:16.073986,163.99,164.232.118.141,Android
user_2,1,2025-05-19 04:12:55.941716,250.23,213.124.123.224,MacOS
user_3,1,2025-05-10 11:22:55.806273,190.91,102.245.17.73,Windows
user_3,1,2025-05-16 03:23:35.802113,206.22,9.191.227.169,MacOS
user_3,1,2025-03-13 10:32:05.164832,84.91,165.60.170.140,iOS
user_3,1,2025-03-12 11:02:47.408027,163.2,66.237.35.202,iOS
user_3,1,2025-05-25 00:48:59.635275,161.74,174.160.141.78,iOS
user_3,1,2025-06-27 15:08:26.911057,93.78,86.48.197.121,Windows
user_3,1,2025-05-09 07:23:22.542159,259.01,147.203.62.152,Android
user_3,1,2025-02-19 18:55:03.112072,287.23,183.238.46.151,MacOS
user_3,1,2025-05-15 01:40:16.038211,148.87,132.153.121.3,iOS
user_3,1,2025-06-12 00:27:43.993090,93.46,193.93.20.90,iOS
user_3,1,2025-03-15 19:24:07.268114,157.92,176.129.137.57,Windows
user_3,1,2025-01-24 20:58:46.366658,103.97,14.171.250.186,Windows
user_3,1,2025-06-27 06:13:41.652575,143.15,194.138.174.162,MacOS
user_3,1,2025-03-17 09:55:44.157478,278.29,223.182.74.100,Windows
user_3,1,2025-07-03 00:21:11.731197,103.39,82.10.199.20,Windows
user_3,1,2025-03-13 09:24:41.328557,90.93,138.80.222.19,Android
user_3,1,2025-04-19 05:09:16.808328,95.49,216.138.132.239,Windows
user_3,1,2025-06-24 15:17:44.482847,123.91,33.109.87.89,MacOS
user_3,1,2025-05-19 01:16:00.548940,288.26,42.178.140.224,iOS
user_3,1,2025-04-02 12:46:08.089226,189.84,204.223.232.23,MacOS
user_3,1,2025-03-12 03:45:00.124337,222.38,110.14.189.223,MacOS
user_3,1,2025-03-28 09:03:21.651989,211.39,158.236.178.113,iOS
user_3,1,2025-03-17 15:35:48.516258,243.3,221.15.153.203,Android
user_3,1,2025-02-12 21:31:46.413437,156.62,182.147.200.44,iOS
user_4,1,2025-01-23 17:56:41.075886,173.84,192.37.137.134,iOS
user_4,1,2025-02-25 10:58:59.789077,48.42,20.105.226.153,MacOS
user_4,1,2025-02-22 06:23:36.962294,202.76,154.244.37.239,Android
user_4,1,2025-05-08 23:38:43.670890,176.85,112.139.221.177,MacOS
user_4,1,2025-02-10 07:48:22.561686,269.86,210.242.50.247,Android
user_4,1,2025-03-05 12:35:56.290487,235.74,201.66.117.180,Windows
user_4,1,2025-01-06 01:38:23.259057,121.03,222.234.21.83,MacOS
user_4,1,2025-06-01 01:58:19.806908,204.55,202.148.57.47,iOS
user_4,1,2025-02-03 08:50:44.070857,221.63,101.84.235.103,iOS
user_4,1,2025-07-06 19:20:32.738080,176.11,187.131.58.13,Windows
user_4,1,2025-04-15 18:56:43.788638,57.27,103.15.118.133,Windows
user_4,1,2025-02-25 19:56:48.341580,195.78,56.240.241.255,Android
user_4,1,2025-01-30 03:49:09.594435,59.86,125.62.244.73,MacOS
user_4,1,2025-06-06 12:12:37.117381,114.78,187.96.152.36,Android
user_4,1,2025-07-07 14:19:22.508944,99.72,146.38.101.234,MacOS
user_4,1,2025-04-19 14:52:49.345796,53.4,204.239.227.157,Android
user_4,1,2025-05-01 07:52:51.362405,279.77,61.16.45.191,Windows
user_4,1,2025-01-27 15:01:31.295354,89.29,201.57.78.215,iOS
user_4,1,2025-04-21 21:56:54.902063,74.91,201.117.54.224,MacOS
user_4,1,2025-03-31 21:46:35.712044,40.48,203.0.114.101,Android
user_4,1,2025-04-30 08:51:59.785232,176.04,95.119.210.78,iOS
user_4,1,2025-04-11 14:11:00.364672,132.82,158.67.192.192,iOS
user_4,1,2025-01-24 10:25:41.180396,92.11,211.200.106.127,Windows
user_4,1,2025-03-11 12:57:40.992305,67.6,156.210.110.27,Android
user_4,1,2025-07-02 21:14:17.833560,157.92,64.209.200.6,Android
user_4,1,2025-03-29 04:05:20.193009,53.9,144.249.137.89,iOS
user_4,1,2025-03-10 17:49:32.261919,103.28,205.187.153.34,Windows
user_4,1,2025-03-10 15:06:04.436020,280.12,128.113.255.226,Windows
user_4,1,2025-06-02 01:56:36.324354,171.82,193.161.44.155,iOS
user_4,1,2025-07-06 04:30:05.059448,214.64,136.85.28.55,MacOS
user_4,1,2025-02-10 22:04:29.955347,222.57,3.76.77.100,iOS
user_4,1,2025-02-18 15:13:42.520318,76.27,126.248.152.174,iOS
user_4,1,2025-03-20 13:26:45.582676,51.87,180.201.219.149,iOS
user_4,1,2025-05-22 21:03:54.094375,165.63,175.105.3.178,iOS
user_4,1,2025-03-29 11:06:43.552119,165.31,173.39.156.102,Windows
user_4,1,2025-07-09 02:43:50.974313,56.93,223.81.13.173,Windows
user_4,1,2025-04-05 02:23:11.276705,59.41,134.232.201.13,Android
user_4,1,2025-05-31 12:33:33.839201,276.21,219.120.212.186,iOS
user_4,1,2025-03-07 23:56:02.041661,48.72,165.78.178.170,Android
user_4,1,2025-02-05 13:29:55.676123,137.39,37.159.241.248,Windows
user_4,1,2025-02-15 21:00:15.303522,130.45,152.149.114.169,Android
user_4,1,2025-06-05 11:26:01.389741,288.63,223.227.113.94,Windows
user_4,1,2025-04-14 19:20:25.941997,226.31,101.159.7.178,iOS
user_4,1,2025-05-01 10:54:22.430034,98.27,6.37.221.163,MacOS
user_4,1,2025-03-23 02:51:28.355317,123.57,44.113.13.221,MacOS
user_4,1,2025-05-18 16:16:26.420943,81.52,153.237.202.240,iOS
user_4,1,2025-03-06 00:10:52.486974,163.52,89.151.136.154,Windows
user_5,1,2024-11-26 09:16:26.886930,88.83,217.48.73.18,MacOS
user_5,1,2024-11-24 20:46:09.817721,228.86,211.79.27.62,Windows
user_5,1,2025-06-22 18:17:38.574685,150.76,202.120.1.224,MacOS
user_5,1,2025-02-11 04:45:32.137030,162.51,131.143.68.41,iOS
user_5,1,2024-09-18 03:40:01.706412,49.77,191.109.22.26,Android
user_5,1,2025-04-17 05:10:46.547361,58.01,223.62.255.180,Android
user_5,1,2025-07-09 07:55:27.539260,150.77,5.6.118.10,Android
user_5,1,2025-07-13 06:23:15.491064,111.46,197.89.80.155,Android
user_5,1,2025-06-30 08:08:59.859659,33.06,184.228.172.114,iOS
user_5,1,2024-09-21 23:47:01.921057,181.53,203.52.251.199,Android
user_5,1,2024-09-22 00:37:10.738633,273.27,37.92.195.171,Android
user_5,1,2024-09-28 00:37:38.965463,61.01,137.31.153.233,Android
user_5,1,2025-06-02 21:15:57.355329,91.65,73.112.164.254,MacOS
user_5,1,2024-10-04 19:44:14.528972,215.36,219.231.148.108,Windows
user_5,1,2025-06-24 17:46:04.443947,259.47,161.38.216.171,Windows
user_5,1,2024-08-18 13:24:01.497197,160.46,119.142.56.235,Windows
user_5,1,2024-09-15 14:00:25.056419,289.91,39.229.228.220,MacOS
user_5,1,2024-12-24 23:00:25.004683,186.71,50.49.114.79,MacOS
user_5,1,2025-06-28 10:24:44.599685,145.74,205.64.58.10,MacOS
user_5,1,2024-12-17 20:44:11.209869,183.12,165.33.133.133,Android
user_5,1,2025-01-16 13:42:47.373731,291.53,203.66.80.164,Windows
user_5,1,2024-10-29 09:06:57.345258,48.89,207.34.46.165,Android
user_5,1,2025-05-28 22:36:40.518102,237.84,22.29.174.231,MacOS
user_5,1,2025-06-02 04:23:00.550148,164.32,50.191.12.94,MacOS
user_5,1,2024-11-28 03:22:50.185658,32.68,51.168.213.193,Windows
user_5,1,2024-08-18 22:05:27.451442,83.51,217.24.14.22,iOS
user_5,1,2024-12-24 15:45:16.796262,57.59,217.60.20.227,Android
user_5,1,2025-06-28 02:39:23.556820,95.06,143.242.42.123,MacOS
user_5,1,2024-11-05 04:01:30.287339,220.02,198.82.53.115,Android
user_5,1,2024-11-09 19:49:09.582644,138.2,163.124.30.245,Android
user_5,1,2024-10-22 18:32:42.096752,152.0,114.135.235.51,Android
user_5,1,2024-11-13 22:08:57.268631,67.32,201.233.97.8,Windows
user_5,1,2025-03-21 23:49:41.522706,221.42,223.195.186.147,Android
user_5,1,2025-03-28 06:20:53.585850,84.19,60.233.92.241,Windows
user_5,1,2024-09-14 21:28:50.279078,219.7,214.228.222.68,MacOS
user_5,1,2024-10-26 05:26:22.218469,37.19,9.245.71.200,Windows
user_5,1,2024-09-28 10:50:44.297273,128.36,217.195.132.177,Android
user_5,1,2025-02-05 20:31:15.306814,154.21,22.65.197.176,iOS
user_5,1,2025-03-02 13:06:07.588124,248.28,139.238.35.22,iOS
user_5,1,2024-09-10 00:30:31.846785,42.4,70.71.180.51,Windows
user_5,1,2025-04-27 09:27:15.769614,66.81,112.32.44.85,Android
user_5,1,2025-06-20 17:53:42.007335,281.83,175.30.85.33,iOS
user_5,1,2024-09-29 11:21:35.232020,267.14,131.98.46.124,MacOS
user_5,1,2024-09-06 07:40:41.249326,178.21,201.213.144.208,MacOS
user_5,1,2025-05-01 19:56:56.076312,45.77,72.106.120.251,Windows
user_5,1,2025-02-22 00:23:02.642138,260.77,136.66.112.102,Android
user_5,1,2024-11-06 04:20:46.276060,227.8,36.147.44.6,Android
user_5,1,2025-06-23 09:58:36.842565,238.52,170.71.55.198,Windows
user_5,1,2024-11-04 14:54:32.529687,207.23,162.65.77.248,Android
user_6,1,2025-03-30 21:33:21.219155,172.07,223.165.19.77,iOS
user_6,1,2025-02-21 22:32:17.858317,49.37,173.136.121.162,MacOS
user_6,1,2025-04-03 07:44:28.767886,137.02,156.125.59.237,iOS
user_6,1,2025-06-27 21:41:18.096329,68.74,139.222.10.134,Windows
user_6,1,2024-10-05 16:19:13.455132,88.29,22.100.2.170,MacOS
user_6,1,2025-02-13 21:45:56.148176,47.08,203.168.91.193,MacOS
user_6,1,2024-11-26 22:53:01.983386,180.52,191.147.92.87,MacOS
user_6,1,2025-06-10 09:51:37.834277,288.72,171.219.9.47,MacOS
user_6,1,2024-12-23 09:19:57.064860,174.33,208.105.128.80,iOS
user_6,1,2025-07-08 07:12:10.867289,280.09,170.252.218.167,Windows
user_6,1,2025-01-08 10:49:26.654468,40.22,221.5.204.46,Windows
user_6,1,2024-11-10 12:33:33.558372,269.41,197.108.185.135,Android
user_6,1,2025-05-06 04:13:41.091370,150.43,159.104.20.68,Windows
user_6,1,2025-03-11 03:46:30.139555,276.7,223.114.96.191,iOS
user_6,1,2025-05-09 09:43:11.098261,209.06,196.159.244.95,Windows
user_6,1,2025-04-28 17:44:05.954493,123.68,146.199.249.226,Windows
user_6,1,2025-02-16 02:32:03.712669,78.83,204.165.58.32,MacOS
user_6,1,2025-05-02 02:12:00.833052,232.25,176.19.198.234,iOS
user_6,1,2024-12-11 20:16:41.399592,192.56,151.180.215.8,iOS
user_6,1,2024-10-14 06:16:35.719346,289.31,132.136.135.32,Windows
user_6,1,2025-05-28 02:06:35.160082,64.54,11.237.228.239,Android
user_6,1,2025-04-14 02:42:11.450414,270.19,210.13.148.130,iOS
user_6,1,2025-03-28 06:42:10.714468,278.54,194.248.130.177,iOS
user_6,1,2025-05-24 09:52:01.121098,30.95,25.130.197.33,MacOS
user_6,1,2025-01-10 05:08:34.695306,139.37,216.66.184.242,MacOS
user_6,1,2025-05-06 14:15:24.866638,57.43,120.83.90.232,MacOS
user_6,1,2024-10-20 11:02:39.392837,205.54,190.234.3.61,MacOS
user_6,1,2024-12-25 21:08:10.410733,243.49,92.171.222.144,Windows
user_6,1,2025-04-14 19:32:38.841529,275.85,184.116.166.219,Windows
user_6,1,2025-02-20 05:21:51.534372,226.14,103.22.26.161,Android
user_6,1,2024-10-02 20:34:02.008542,234.26,167.44.100.20,Android
user_6,1,2025-03-15 00:25:08.374643,113.3,219.198.119.249,MacOS
user_6,1,2024-12-27 10:56:27.915208,288.99,214.254.111.88,iOS
user_6,1,2024-10-06 01:00:46.612056,30.67,210.231.73.233,Android
user_6,1,2024-10-15 21:34:54.640068,232.6,58.148.189.51,Android
user_7,1,2025-02-02 00:56:09.562240,205.43,65.18.24.49,MacOS
user_7,1,2025-02-20 19:44:26.876886,63.65,180.251.215.131,Windows
user_7,1,2025-06-18 09:05:18.576319,113.27,154.10.255.160,Android
user_7,1,2025-04-23 13:03:51.675052,118.22,110.219.35.164,MacOS
user_7,1,2025-04-25 21:47:18.537791,246.52,211.42.67.9,iOS
user_7,1,2024-11-08 20:31:35.581148,132.57,70.102.224.129,Android
user_7,1,2025-03-12 16:04:10.751869,272.77,11.136.11.190,iOS
user_7,1,2024-09-28 02:55:48.515037,74.34,193.61.49.210,MacOS
user_7,1,2025-03-03 15:18:16.303962,137.47,109.242.132.145,Android
user_7,1,2025-01-29 05:22:31.537514,173.1,112.17.37.210,MacOS
user_7,1,2025-02-26 00:51:29.806508,141.54,215.123.180.197,Windows
user_7,1,2025-02-24 21:53:34.468764,117.36,217.158.217.2,Windows
user_7,1,2025-04-08 21:40:37.838147,103.13,191.15.203.26,Android
user_7,1,2024-11-10 01:08:15.026481,142.04,212.81.17.210,Android
user_7,1,2025-05-09 04:15:45.483413,230.98,201.216.34.86,Windows
user_7,1,2025-04-27 07:00:16.199447,248.49,222.122.76.183,iOS
user_7,1,2025-06-10 21:53:23.251047,50.21,12.227.37.156,Android
user_7,1,2024-09-21 04:16:15.885909,248.16,214.58.113.172,MacOS
user_7,1,2025-04-11 18:50:38.657319,115.68,153.148.11.4,MacOS
user_7,1,2025-02-14 23:23:48.721102,104.56,173.59.99.63,Windows
user_7,1,2025-07-11 08:31:03.151950,285.78,190.167.126.220,iOS
user_7,1,2025-01-16 02:36:44.350063,158.87,175.178.155.130,Android
user_7,1,2025-05-30 15:45:43.333175,145.29,209.210.180.179,iOS
user_7,1,2025-06-27 18:24:22.430012,162.19,200.48.100.98,iOS
user_7,1,2025-03-24 01:24:59.611532,274.05,196.215.55.201,Android
user_8,1,2025-01-09 20:12:54.149489,102.15,171.42.21.246,Windows
user_8,1,2024-10-17 17:21:38.848020,152.42,144.52.50.163,iOS
user_8,1,2025-03-11 20:22:21.811076,175.11,205.207.6.207,Windows
user_8,1,2025-06-23 17:47:08.794135,134.9,219.202.238.194,Windows
user_8,1,2025-04-21 07:08:33.223946,257.4,135.212.246.241,Android
user_8,1,2025-05-05 01:45:47.701412,100.04,221.215.224.254,iOS
user_8,1,2025-03-28 13:17:01.492920,284.38,156.171.227.175,Windows
user_8,1,2024-10-15 09:12:58.922137,31.64,83.172.26.242,Windows
user_8,1,2025-02-11 21:30:23.635427,141.57,205.39.23.127,Windows
user_8,1,2025-06-29 23:27:33.756195,43.36,162.8.25.78,MacOS
user_8,1,2024-12-13 16:18:34.612655,181.09,199.132.165.146,Android
user_8,1,2024-11-28 12:08:41.491395,142.31,59.43.33.52,iOS
user_8,1,2024-10-19 00:01:20.946682,145.73,199.108.55.132,Windows
user_8,1,2025-02-27 06:59:42.704037,210.99,6.43.251.72,Windows
user_8,1,2025-04-16 08:05:13.674407,294.8,103.27.35.216,Windows
user_8,1,2024-12-11 14:46:34.118597,48.09,207.128.202.163,MacOS
user_8,1,2024-10-28 07:13:03.861024,172.6,3.4.98.30,MacOS
user_8,1,2024-10-26 12:14:42.373837,161.43,128.12.99.65,iOS
user_8,1,2024-12-27 17:24:05.918619,252.91,156.227.14.219,iOS
user_8,1,2025-07-02 05:22:26.695188,173.44,210.43.10.139,Windows
user_8,1,2024-11-21 06:04:49.811483,159.92,221.185.71.43,Windows
user_8,1,2025-02-11 22:25:57.089036,207.37,94.81.2.117,Android
user_8,1,2025-02-09 06:30:19.057767,50.71,209.79.44.250,MacOS
user_8,1,2024-10-24 11:09:13.912311,250.85,60.196.191.234,Android
user_8,1,2025-07-06 05:10:44.488076,278.87,174.199.45.243,Android
user_8,1,2024-12-10 15:42:44.910181,245.45,180.26.39.3,Windows
user_8,1,2025-06-04 14:51:47.620958,237.37,172.212.96.152,Windows
user_8,1,2025-03-01 19:10:35.374983,53.76,217.243.133.97,MacOS
user_8,1,2025-04-14 21:58:53.767284,126.16,207.13.29.230,Windows
user_8,1,2025-01-06 04:11:21.522096,183.54,152.111.81.41,Windows
user_8,1,2025-06-14 06:08:01.646370,70.9,196.98.55.147,Android
user_8,1,2024-10-29 18:41:31.466416,117.33,180.245.211.107,Android
user_8,1,2025-03-23 14:45:50.076717,232.21,169.87.38.36,MacOS
user_8,1,2025-05-22 09:37:12.171329,182.91,65.208.111.158,iOS
user_8,1,2025-01-06 01:49:08.452469,259.78,218.161.29.182,Android
user_8,1,2025-05-25 00:31:44.218979,169.64,71.207.115.193,MacOS
user_8,1,2024-12-21 01:43:51.689048,245.61,188.120.112.121,MacOS
user_8,1,2025-06-06 11:55:59.652304,233.33,149.192.89.86,iOS
user_8,1,2025-01-15 23:55:31.508506,40.44,34.147.120.134,Android
user_8,1,2024-11-22 23:19:20.169781,179.07,168.100.53.93,MacOS
user_8,1,2025-02-13 21:09:22.174314,235.37,195.166.225.209,Android
user_8,1,2025-02-11 06:46:56.396763,155.14,207.119.166.104,MacOS
user_8,1,2024-11-08 20:35:15.466089,279.57,204.135.98.27,iOS
user_8,1,2025-02-05 19:38:20.804347,220.85,11.24.108.241,MacOS
user_8,1,2025-05-14 14:22:51.150023,176.19,143.35.61.118,MacOS
user_8,1,2025-03-01 08:21:23.681775,76.69,222.24.48.109,MacOS
user_8,1,2025-01-05 08:18:34.615310,261.27,42.136.14.120,iOS
user_8,1,2025-04-09 19:01:35.503218,127.54,61.179.218.109,Android
user_8,1,2024-12-24 02:22:38.903469,125.65,131.80.87.177,iOS
user_8,1,2025-05-31 18:13:26.790944,235.47,34.43.34.229,iOS
user_9,1,2025-05-23 07:46:01.352364,119.42,165.253.125.72,Windows
user_9,1,2025-07-06 20:26:12.354844,282.83,199.49.231.169,iOS
user_9,1,2025-05-18 22:26:07.698571,257.23,103.219.157.150,Android
user_9,1,2025-05-26 19:41:58.808029,195.01,143.101.37.141,Android
user_9,1,2025-05-23 10:37:43.791788,144.46,211.26.250.182,Windows
user_9,1,2025-07-11 03:53:49.077914,223.54,93.58.3.191,Android
user_9,1,2025-07-11 09:21:38.438705,177.41,140.0.244.125,Windows
user_9,1,2025-05-28 09:37:02.045235,223.71,160.230.213.130,iOS
user_9,1,2025-05-25 15:13:52.048054,292.54,129.6.21.118,Android
user_9,1,2025-06-18 20:49:34.692094,37.7,219.66.109.50,iOS
user_9,1,2025-05-13 06:02:27.699882,205.29,48.182.98.212,MacOS
user_9,1,2025-04-08 23:09:01.882501,224.13,73.250.138.158,Windows
user_9,1,2025-04-11 05:58:07.356818,274.64,208.233.203.148,iOS
user_9,1,2025-05-09 03:54:18.871844,277.29,205.111.236.200,iOS
user_9,1,2025-04-26 14:42:35.985282,268.54,207.119.205.144,iOS
user_9,1,2025-05-06 06:00:00.815404,205.95,56.46.79.222,MacOS
user_9,1,2025-04-22 12:48:27.219735,159.55,128.11.52.86,Android
user_9,1,2025-06-07 06:00:46.995350,195.42,4.45.132.109,Android
user_9,1,2025-06-04 11:22:14.098912,140.66,165.246.35.165,MacOS
user_9,1,2025-05-21 07:01:31.155706,108.77,220.115.134.229,Android
user_9,1,2025-06-11 06:52:20.533055,114.81,46.112.158.238,iOS
user_9,1,2025-07-06 18:52:50.742594,61.44,45.246.116.217,MacOS
user_9,1,2025-05-15 11:26:53.989318,275.66,48.64.125.11,Windows
user_9,1,2025-05-14 22:13:26.068061,170.88,114.197.119.180,MacOS
user_9,1,2025-06-02 08:38:04.074209,36.89,211.88.129.183,Android
user_9,1,2025-06-14 14:23:32.547053,143.03,167.248.104.94,MacOS
user_9,1,2025-05-27 20:45:44.174303,100.69,166.119.2.46,iOS
user_9,1,2025-05-24 10:50:22.552578,102.57,188.51.78.227,MacOS
user_9,1,2025-05-12 21:53:53.052938,176.31,203.88.161.241,iOS
user_9,1,2025-04-17 04:40:01.810897,203.39,196.57.113.71,MacOS
user_10,1,2025-01-22 03:27:38.538832,122.01,156.189.28.62,MacOS
user_10,1,2025-03-24 08:59:29.876284,116.74,149.79.11.135,Android
user_10,1,2025-05-08 07:43:27.158782,76.58,152.47.239.22,Android
user_10,1,2024-12-11 21:40:51.797456,209.67,40.204.35.116,MacOS
user_10,1,2025-06-22 00:13:39.964362,144.66,45.39.139.177,Windows
user_10,1,2025-03-04 05:12:45.012383,221.52,65.209.72.195,Android
user_10,1,2025-05-21 17:51:51.186099,273.19,40.184.66.214,Android
user_10,1,2025-05-19 17:41:06.216965,49.81,71.238.6.160,Android
user_10,1,2024-12-13 04:33:24.428611,254.22,110.180.205.32,MacOS
user_10,1,2025-04-18 06:21:00.906651,129.11,109.109.187.144,iOS
user_10,1,2025-06-09 05:10:38.051683,136.32,165.168.53.220,Windows
user_10,1,2025-03-05 09:34:25.490446,274.78,208.247.214.121,Windows
user_10,1,2025-04-11 19:53:11.943395,217.58,5.39.143.175,Android
user_10,1,2025-01-27 15:10:45.305673,249.11,61.85.219.80,Android
user_10,1,2024-12-11 06:18:46.352114,299.44,22.75.221.117,Android
user_10,1,2024-11-27 07:00:37.128447,86.93,198.88.77.150,Windows
user_10,1,2025-05-29 20:56:39.971066,70.08,215.165.164.5,Windows
user_10,1,2025-04-14 14:07:19.492290,45.2,91.145.183.196,Android
user_10,1,2025-04-30 08:36:35.576113,133.64,193.55.123.232,Android
user_10,1,2024-12-20 04:20:59.174278,232.67,82.207.93.117,iOS
user_10,1,2025-07-07 16:51:28.451387,175.49,88.6.107.40,Android
user_10,1,2025-06-04 20:25:07.521098,104.73,29.59.176.68,Windows
user_10,1,2025-07-08 17:25:59.125371,239.99,219.126.211.124,Android
user_10,1,2025-04-12 06:18:18.133850,286.37,201.27.149.196,iOS
user_10,1,2025-01-26 13:57:00.366970,186.08,94.25.35.249,MacOS
user_10,1,2025-07-05 05:48:16.350124,55.23,213.110.65.161,MacOS
user_10,1,2024-11-19 13:22:40.917243,160.07,216.0.89.233,Android
